uid,entity_type,channel,facility_id,site_number,application_id,tx_type,erp_watts,antenna_id,antenna_rotation_degrees,rcamsl_meters,rcagl_meters,haat_meters,location_type,latitude,longitude,azimuth,circle_radius_meters,keyhole_radius_meters,geometry,parent_callsign,parent_facility_id,parent_latitude,parent_longitude,data_source
WPJL651,PLCMRS,19,0,2,1235176,YW,15000.000,0,0.0,6.0,0.0,0.0,POINT,40.562333,-74.480167,,,,,,,,,ULS
WIK841,PLCMRS,19,0,2,1262155,PW,150000.000,0,0.0,22.0,0.0,0.0,POINT,40.584833,-74.492667,,,,,,,,,ULS
WPVM588,PLCMRS,19,0,5,2431789,YW,120000.000,0,0.0,53.3,0.0,0.0,POINT,40.602944,-74.459611,,,,,,,,,ULS
WIL900,PLCMRS,19,0,5,1222294,YW,100000.000,0,0.0,46.0,0.0,0.0,POINT,40.604000,-74.488500,,,,,,,,,ULS
WIL798,PLCMRS,19,0,4,1222285,YW,40000.000,0,0.0,18.2,0.0,0.0,POINT,40.587611,-74.447639,,,,,,,,,ULS
WPJL651,PLCMRS,19,0,6,1235176,YW,15000.000,0,0.0,6.0,0.0,0.0,POINT,40.587611,-74.447639,,,,,,,,,ULS
WIL720,PLCMRS,19,0,1,1289621,PW,60000.000,0,0.0,32.0,0.0,0.0,POINT,40.584000,-74.417361,,,,,,,,,ULS
WIL720,PLCMRS,19,0,2,1289621,PW,60000.000,0,0.0,31.0,0.0,0.0,POINT,40.582056,-74.413194,,,,,,,,,ULS
WPVM588,PLCMRS,19,0,1,2431789,YW,90000.000,0,0.0,53.4,0.0,0.0,POINT,40.636472,-74.438167,,,,,,,,,ULS
WIL797,PLCMRS,19,0,1,1289622,PW,50000.000,0,0.0,24.0,0.0,0.0,POINT,40.682611,-74.406250,,,,,,,,,ULS
WIK841,PLCMRS,19,0,4,1262155,PW,150000.000,0,0.0,12.0,0.0,0.0,POINT,40.651778,-74.476278,,,,,,,,,ULS
WIK841,PLCMRS,19,0,5,1262155,PW,70000.000,0,0.0,23.0,0.0,0.0,POINT,40.645667,-74.524333,,,,,,,,,ULS
WIL900,PLCMRS,19,0,3,1222294,YW,30000.000,0,0.0,38.1,0.0,0.0,POINT,40.702361,-74.581667,,,,,,,,,ULS
WIK841,PLCMRS,19,0,3,1262155,PW,300000.000,0,0.0,18.0,0.0,0.0,POINT,40.646778,-74.569611,,,,,,,,,ULS
WIK841,PLCMRS,19,0,1,1262155,PW,40000.000,0,0.0,98.0,0.0,0.0,POINT,40.621500,-74.503778,,,,,,,,,ULS
WIL798,PLCMRS,19,0,3,1222285,YW,40000.000,0,0.0,45.7,0.0,0.0,POINT,40.560361,-74.509889,,,,,,,,,ULS
WIL536,PLCMRS,19,0,1,1222265,YW,100000.000,0,0.0,53.0,0.0,0.0,POINT,40.417333,-74.418194,,,,,,,,,ULS
WQIR767,PLCMRS,20,0,1,3007191,PW,40000.000,0,0.0,33.0,0.0,0.0,POINT,40.495278,-74.449722,,,,,,,,,ULS
WIL798,PLCMRS,19,0,5,1222285,YW,40000.000,0,0.0,39.6,0.0,0.0,POINT,40.521389,-74.461111,,,,,,,,,ULS
WPJL651,PLCMRS,19,0,4,1235176,YW,15000.000,0,0.0,6.0,0.0,0.0,POINT,40.528444,-74.481833,,,,,,,,,ULS
WPJL651,PLCMRS,19,0,5,1235176,YW,15000.000,0,0.0,6.0,0.0,0.0,POINT,40.539833,-74.498500,,,,,,,,,ULS
WIL798,PLCMRS,19,0,1,1222285,YW,15000.000,0,0.0,50.0,0.0,0.0,POINT,40.540667,-74.470444,,,,,,,,,ULS
WIL536,PLCMRS,19,0,4,1222265,YW,49000.000,0,0.0,39.6,0.0,0.0,POINT,40.460278,-74.398889,,,,,,,,,ULS
WQJS363,PLCMRS,20,0,6,3063526,YW,334000.000,0,0.0,24.4,0.0,0.0,POINT,40.516361,-74.309139,,,,,,,,,ULS
WQPX974,PLCMRS,19,0,2,3409366,YW,72400.000,0,0.0,24.4,0.0,0.0,POINT,40.516361,-74.309139,,,,,,,,,ULS
WIM222,PLCMRS,19,0,1,1222302,PW,25000.000,0,0.0,10.0,0.0,0.0,POINT,40.507056,-74.264028,,,,,,,,,ULS
WPGX713,PLCMRS,19,0,2,1291935,PW,80000.000,0,0.0,30.0,0.0,0.0,POINT,40.480111,-74.308472,,,,,,,,,ULS
WPGX713,PLCMRS,19,0,1,1291935,PW,80000.000,0,0.0,37.0,0.0,0.0,POINT,40.454833,-74.310139,,,,,,,,,ULS
WIL536,PLCMRS,19,0,3,1222265,YW,85000.000,0,0.0,39.6,0.0,0.0,POINT,40.423889,-74.375556,,,,,,,,,ULS
WIM583,PLCMRS,19,0,4,1262245,PW,50000.000,0,0.0,56.0,0.0,0.0,POINT,40.328222,-74.268194,,,,,,,,,ULS
WIM583,PLCMRS,19,0,2,1262245,PW,15000.000,0,0.0,32.0,0.0,0.0,POINT,40.327056,-74.265972,,,,,,,,,ULS
WIM583,PLCMRS,19,0,1,1262245,PW,50000.000,0,0.0,46.0,0.0,0.0,POINT,40.331778,-74.229861,,,,,,,,,ULS
KRW414,PLCMRS,19,0,4,1256984,PW,50000.000,0,0.0,0.0,0.0,0.0,POINT,40.259000,-74.276250,,,,,,,,,ULS
WIL678,PLCMRS,19,0,2,1222277,PW,25000.000,0,0.0,15.0,0.0,0.0,POINT,40.264278,-74.277917,,,,,,,,,ULS
WIL678,PLCMRS,19,0,1,1222277,PW,25000.000,0,0.0,15.0,0.0,0.0,POINT,40.264278,-74.278194,,,,,,,,,ULS
WIJ783,PLCMRS,19,0,1,1923784,YK,375000.000,0,0.0,61.0,0.0,0.0,POINT,40.203722,-74.270417,,,,,,,,,ULS
WIJ783,PLCMRS,20,0,1,1923784,YK,375000.000,0,0.0,61.0,0.0,0.0,POINT,40.203722,-74.270417,,,,,,,,,ULS
WPMW429,PLCMRS,14,0,1,1295410,PW,40000.000,0,0.0,76.0,0.0,0.0,POINT,40.554556,-74.903778,,,,,,,,,ULS
WQFA917,PLCMRS,14,0,1,2816356,PW,100000.000,0,0.0,83.0,0.0,0.0,POINT,40.554444,-74.903889,,,,,,,,,ULS
WQHX497,PLCMRS,19,0,3,2964211,PW,40000.000,0,0.0,6.1,0.0,0.0,POINT,40.658889,-75.330194,,,,,,,,,ULS
WPMU674,PLCMRS,19,0,6,1295257,PW,220000.000,0,0.0,42.5,0.0,0.0,POINT,40.739250,-75.522417,,,,,,,,,ULS
WIL266,PLCMRS,19,0,3,1645183,IG,127000.000,0,0.0,6.0,0.0,0.0,POINT,40.746194,-75.468806,,,,,,,,,ULS
WIM582,PLCMRS,19,0,3,1289651,PW,220000.000,0,0.0,43.0,0.0,0.0,POINT,40.781472,-75.642694,,,,,,,,,ULS
WPMU674,PLCMRS,19,0,3,1295257,PW,220000.000,0,0.0,61.0,0.0,0.0,POINT,40.937306,-75.186833,,,,,,,,,ULS
WPMU674,PLCMRS,19,0,5,1295257,PW,220000.000,0,0.0,99.7,0.0,0.0,POINT,40.884167,-75.260833,,,,,,,,,ULS
WIM582,PLCMRS,19,0,2,1289651,PW,220000.000,0,0.0,37.0,0.0,0.0,POINT,40.859528,-75.301028,,,,,,,,,ULS
WPMU674,PLCMRS,19,0,4,1295257,PW,220000.000,0,0.0,91.4,0.0,0.0,POINT,40.751194,-75.329333,,,,,,,,,ULS
WIM582,PLCMRS,19,0,4,1289651,PW,15000.000,0,0.0,45.6,0.0,0.0,POINT,40.739556,-75.334889,,,,,,,,,ULS
WPMU674,PLCMRS,19,0,1,1295257,PW,220000.000,0,0.0,53.0,0.0,0.0,POINT,40.710111,-75.208500,,,,,,,,,ULS
WIM582,PLCMRS,19,0,11,1289651,PW,20000.000,0,0.0,25.6,0.0,0.0,POINT,40.695944,-75.217667,,,,,,,,,ULS
WPMU674,PLCMRS,19,0,2,1295257,PW,220000.000,0,0.0,118.9,0.0,0.0,POINT,40.770278,-75.060278,,,,,,,,,ULS
WQCJ804,PLCMRS,14,0,1,2703581,PW,500000.000,0,0.0,24.4,0.0,0.0,POINT,34.701750,-117.824389,,,,,,,,,ULS
WQCJ804,PLCMRS,16,0,1,2703581,PW,500000.000,0,0.0,24.4,0.0,0.0,POINT,34.701750,-117.824389,,,,,,,,,ULS
WQKE927,PLCMRS,14,0,1,3097194,IG,1000000.000,0,0.0,6.1,0.0,0.0,POINT,34.724972,-117.920889,,,,,,,,,ULS
WIL403,PLCMRS,20,0,2,1645224,IG,25000.000,0,0.0,4.0,0.0,0.0,POINT,33.434750,-117.625611,,,,,,,,,ULS
WIJ588,PLCMRS,20,0,3,1912171,IG,250000.000,0,0.0,38.1,0.0,0.0,POINT,33.431417,-117.597278,,,,,,,,,ULS
WIL403,PLCMRS,20,0,1,1645224,IG,130000.000,0,0.0,23.0,0.0,0.0,POINT,33.431417,-117.597278,,,,,,,,,ULS
WQJX505,PLCMRS,15,0,1,3075867,PW,1000000.000,0,0.0,18.0,0.0,0.0,POINT,33.747222,-118.336111,,,,,,,,,ULS
WQJX533,PLCMRS,15,0,1,3075895,PW,1000000.000,0,0.0,18.0,0.0,0.0,POINT,33.747222,-118.336111,,,,,,,,,ULS
WQJX510,PLCMRS,15,0,1,3075872,PW,1000000.000,0,0.0,54.0,0.0,0.0,POINT,33.768333,-118.376667,,,,,,,,,ULS
WQJX538,PLCMRS,15,0,1,3075900,PW,1000000.000,0,0.0,54.0,0.0,0.0,POINT,33.768333,-118.376667,,,,,,,,,ULS
WQJX503,PLCMRS,15,0,1,3075865,PW,1000000.000,0,0.0,34.0,0.0,0.0,POINT,33.425861,-118.476194,,,,,,,,,ULS
WQJX531,PLCMRS,15,0,1,3075893,PW,1000000.000,0,0.0,34.0,0.0,0.0,POINT,33.425861,-118.476194,,,,,,,,,ULS
WQJX506,PLCMRS,15,0,1,3075868,PW,1000000.000,0,0.0,68.9,0.0,0.0,POINT,33.349944,-118.352556,,,,,,,,,ULS
WQJX534,PLCMRS,15,0,1,3075896,PW,1000000.000,0,0.0,68.9,0.0,0.0,POINT,33.349944,-118.352556,,,,,,,,,ULS
WQJX509,PLCMRS,15,0,1,3075871,PW,1000000.000,0,0.0,38.1,0.0,0.0,POINT,33.386667,-118.400833,,,,,,,,,ULS
WQJX537,PLCMRS,15,0,1,3075899,PW,1000000.000,0,0.0,38.1,0.0,0.0,POINT,33.386667,-118.400833,,,,,,,,,ULS
WIK460,PLCMRS,14,0,1,1187860,PW,200000.000,0,0.0,0.0,0.0,0.0,POINT,33.331417,-118.334806,,,,,,,,,ULS
WIK460,PLCMRS,16,0,1,1187860,PW,80000.000,0,0.0,0.0,0.0,0.0,POINT,33.331417,-118.334806,,,,,,,,,ULS
WQJX518,PLCMRS,15,0,1,3075880,PW,235000.000,0,0.0,15.0,0.0,0.0,POINT,33.343917,-118.326472,,,,,,,,,ULS
WQJX546,PLCMRS,15,0,1,3075908,PW,235000.000,0,0.0,15.0,0.0,0.0,POINT,33.343917,-118.326472,,,,,,,,,ULS
WQJX520,PLCMRS,15,0,1,3075882,PW,216000.000,0,0.0,30.0,0.0,0.0,POINT,34.036667,-118.689528,,,,,,,,,ULS
WQJX548,PLCMRS,15,0,1,3075910,PW,216000.000,0,0.0,30.0,0.0,0.0,POINT,34.036667,-118.689528,,,,,,,,,ULS
WQJX507,PLCMRS,15,0,1,3075869,PW,1000000.000,0,0.0,36.6,0.0,0.0,POINT,34.085833,-118.785833,,,,,,,,,ULS
WQJX535,PLCMRS,15,0,1,3075897,PW,1000000.000,0,0.0,36.6,0.0,0.0,POINT,34.085833,-118.785833,,,,,,,,,ULS
WIK895,PLCMRS,14,0,7,1777377,YG,1000000.000,0,0.0,6.1,0.0,0.0,POINT,34.320556,-119.051667,,,,,,,,,ULS
WQCN667,PLCMRS,14,0,4,2710721,YG,1000000.000,0,0.0,6.1,0.0,0.0,POINT,34.320556,-119.051667,,,,,,,,,ULS
WPJR431,PLCMRS,14,0,2,1896851,IG,200000.000,0,0.0,15.0,0.0,0.0,POINT,34.352778,-119.065667,,,,,,,,,ULS
WII838,PLCMRS,16,0,1,1261945,PW,228000.000,0,0.0,17.0,0.0,0.0,POINT,34.686639,-118.787583,,,,,,,,,ULS
WGH876,PLCMRS,14,0,136,1187694,PW,200000.000,0,0.0,0.0,0.0,0.0,POINT,34.743861,-118.712306,,,,,,,,,ULS
WQJX515,PLCMRS,15,0,1,3075877,PW,1000000.000,0,0.0,36.6,0.0,0.0,POINT,34.744444,-118.728056,,,,,,,,,ULS
WQJX543,PLCMRS,15,0,1,3075905,PW,1000000.000,0,0.0,36.6,0.0,0.0,POINT,34.744444,-118.728056,,,,,,,,,ULS
KNP331,PLCMRS,14,0,4,1184528,PW,100000.000,0,0.0,34.0,0.0,0.0,POINT,34.744417,-118.728139,,,,,,,,,ULS
WII802,PLCMRS,16,0,1,1261897,PW,1000000.000,0,0.0,0.0,0.0,0.0,POINT,34.744417,-118.728139,,,,,,,,,ULS
