uid,entity_type,channel,facility_id,site_number,application_id,tx_type,erp_watts,antenna_id,antenna_rotation_degrees,rcamsl_meters,rcagl_meters,haat_meters,location_type,latitude,longitude,azimuth,circle_radius_meters,keyhole_radius_meters,geometry,parent_callsign,parent_facility_id,parent_latitude,parent_longitude,data_source
XHIJ-DT,TV_MX,45,180719,0,1300544,DT,150000.000,0,0.0,1405.0,0.0,0.0,POINT,31.704444,-106.498611,,,,,,,,,CDBS
XEDI00,TV_MX,11,97132,0,301821,TV,5000.000,0,0.0,0.0,0.0,30.0,POINT,31.740000,-106.478056,,,,,,,,,CDBS
XEPM,TV_MX,2,98364,0,304172,TV,9450.000,0,0.0,0.0,0.0,29.0,POINT,31.705833,-106.478056,,,,,,,,,CDBS
XEPM-TDT,TV_MX,29,185495,0,1361937,DT,200000.000,98718,0.0,1385.0,0.0,0.0,POINT,31.709778,-106.493889,,,,,,,,,CDBS
XHJCI-TDT,TV_MX,41,198070,0,1636208,DT,300000.000,118480,0.0,1393.0,0.0,0.0,POINT,31.709722,-106.493889,,,,,,,,,CDBS
XEJ,TV_MX,5,98590,0,304708,TV,9950.000,0,0.0,0.0,0.0,62.0,POINT,31.705833,-106.478056,,,,,,,,,CDBS
XHFI,TV_MX,5,98589,0,304707,TV,23400.000,0,0.0,0.0,0.0,-76.0,POINT,28.633333,-106.075000,,,,,,,,,CDBS
XHFI-TDT,TV_MX,26,198111,0,1638695,DT,120000.000,0,0.0,1734.0,0.0,0.0,POINT,28.646944,-106.050000,,,,,,,,,CDBS
XHCH-TDT,TV_MX,22,189962,0,1446326,DT,100000.000,0,0.0,1775.5,0.0,0.0,POINT,28.646833,-106.050306,,,,,,,,,CDBS
XHECH-TDT,TV_MX,21,189964,0,1446352,DT,100000.000,0,0.0,1775.5,0.0,0.0,POINT,28.646833,-106.050306,,,,,,,,,CDBS
XHIT-TDT,TV_MX,23,189963,0,1446331,DT,100000.000,0,0.0,1775.5,0.0,0.0,POINT,28.646833,-106.050306,,,,,,,,,CDBS
XHCH,TV_MX,2,98363,0,304171,TV,100000.000,0,0.0,0.0,0.0,100.0,POINT,28.153611,-105.448333,,,,,,,,,CDBS
XHECH,TV_MX,11,97130,0,301819,TV,325000.000,0,0.0,0.0,0.0,129.0,POINT,28.153611,-105.448333,,,,,,,,,CDBS
XHIT,TV_MX,4,98517,0,304529,TV,100000.000,0,0.0,0.0,0.0,118.0,POINT,28.153611,-105.448333,,,,,,,,,CDBS
XHHR-TV,TV_MX,6,190041,0,1456825,TV,457.000,0,0.0,816.0,0.0,0.0,POINT,29.553889,-104.421111,,,,,,,,,CDBS
XHSDD-TV,TV_MX,11,185658,0,1364246,TX,2000.000,0,0.0,400.0,0.0,0.0,POINT,28.319722,-100.891111,,,,,,,,,CDBS
XHPNG-TDT,TV_MX,32,190138,0,1483014,DT,150000.000,0,0.0,340.0,0.0,0.0,POINT,28.686111,-100.550278,,,,,,,,,CDBS
XHHE-TDT,TV_MX,25,189966,0,1446367,DT,50000.000,106784,0.0,339.0,0.0,0.0,POINT,29.319000,-100.939444,,,,,,,,,CDBS
CIEW-TV,TV_CA,7,5593,0,0,TX,170000.000,2171,0.0,1065.5,335.6,334.7,POINT,49.810278,-102.687778,,,,,,,,,Canada
CHSO-TV,TV_CA,15,4480,0,0,TX,13.000,0,0.0,0.0,7.0,0.0,POINT,50.550000,-101.845000,,,,,,,,,Canada
CHBG-TV,TV_CA,17,4480,0,0,TX,13.000,0,0.0,0.0,8.0,0.0,POINT,50.550000,-101.845000,,,,,,,,,Canada
CICC-TV,TV_CA,10,5590,0,0,TX,56000.000,0,0.0,666.0,168.9,135.3,POINT,51.209167,-102.733611,,,,,,,,,Canada
CICC-TV-2,TV_CA,7,5591,0,0,TX,69000.000,2172,0.0,628.2,105.2,107.6,POINT,52.050000,-102.055556,,,,,,,,,Canada
CKYD-TV,TV_CA,12,5610,0,0,TX,140000.000,2248,0.0,1000.1,183.0,353.9,POINT,51.470556,-100.720000,,,,,,,,,Canada
CKND-TV-2,TV_CA,2,2027,0,0,TX,100000.000,0,0.0,979.5,389.5,396.2,POINT,50.283333,-100.110833,,,,,,,,,Canada
CKYB-TV,TV_CA,4,1059,0,0,TX,100000.000,2254,0.0,845.2,411.8,406.9,POINT,49.668056,-100.011667,,,,,,,,,Canada
CKND-DT-2,TV_CA,9,2027,0,0,DT,30500.000,9840,0.0,957.0,389.5,374.0,POINT,50.283333,-100.110833,,,,,,,,,Canada
CH5248,TV_CA,30,6476,0,0,TX,0.000,0,0.0,0.0,38.7,0.0,POINT,50.229722,-99.466111,,,,,,,,,Canada
CKYB-TV-1,TV_CA,13,4157,0,0,TX,140.000,0,0.0,0.0,48.8,0.0,POINT,50.672778,-99.603333,,,,,,,,,Canada
CHMI-DT,TV_CA,13,2780,0,0,DT,8300.000,7890,0.0,565.8,337.9,324.3,POINT,49.873889,-97.740833,,,,,,,,,Canada
CBWFT-DT,TV_CA,51,495,0,0,DT,7600.000,8145,0.0,372.1,151.8,138.9,POINT,49.895278,-97.138056,,,,,,,,,Canada
CBWT-DT,TV_CA,27,495,0,0,DT,42000.000,8147,0.0,371.8,151.8,138.6,POINT,49.895278,-97.138056,,,,,,,,,Canada
CKND-DT,TV_CA,40,1294,0,0,DT,25100.000,7842,0.0,363.6,135.4,131.2,POINT,49.895556,-97.139444,,,,,,,,,Canada
CH3073,TV_CA,14,4951,0,0,TX,14.000,0,0.0,220.0,30.0,0.0,POINT,50.789444,-96.980833,,,,,,,,,Canada
CH3074,TV_CA,17,4951,0,0,TX,14.000,0,0.0,220.0,30.0,0.0,POINT,50.789444,-96.980833,,,,,,,,,Canada
CH3075,TV_CA,20,4951,0,0,TX,14.000,0,0.0,220.0,30.0,0.0,POINT,50.789444,-96.980833,,,,,,,,,Canada
CH3076,TV_CA,23,4951,0,0,TX,14.000,0,0.0,220.0,30.0,0.0,POINT,50.789444,-96.980833,,,,,,,,,Canada
CH3077,TV_CA,26,4951,0,0,TX,14.000,0,0.0,220.0,30.0,0.0,POINT,50.789444,-96.980833,,,,,,,,,Canada
CH3078,TV_CA,29,4951,0,0,TX,14.000,0,0.0,220.0,30.0,0.0,POINT,50.789444,-96.980833,,,,,,,,,Canada
CKYA-TV,TV_CA,8,1283,0,0,TX,62000.000,2272,0.0,389.8,182.3,136.9,POINT,51.080556,-97.649167,,,,,,,,,Canada
CFSK-DT,TV_CA,42,3441,0,0,DT,30000.000,8102,0.0,720.4,182.9,200.5,POINT,52.174444,-106.435278,,,,,,,,,Canada
CFQC-DT,TV_CA,8,3836,0,0,DT,13000.000,8722,0.0,790.6,205.2,267.9,POINT,52.191667,-106.387500,,,,,,,,,Canada
CFRN-TV-7,TV_CA,7,3847,0,0,TX,21000.000,2497,0.0,934.8,162.5,220.0,POINT,52.537500,-111.519444,,,,,,,,,Canada
CFCN-TV-16,TV_CA,2,5776,0,0,TX,710.000,2407,0.0,869.0,90.8,110.5,POINT,51.355556,-110.383889,,,,,,,,,Canada
CFQC-TV-1,TV_CA,3,3837,0,0,TX,100000.000,0,0.0,937.4,168.5,268.1,POINT,51.681944,-108.513333,,,,,,,,,Canada
CKMC-TV,TV_CA,12,1649,0,0,TX,100000.000,3365,0.0,938.5,118.9,167.3,POINT,50.308611,-107.877222,,,,,,,,,Canada
CHAT-TV-1,TV_CA,4,5629,0,0,TX,4900.000,2417,0.0,974.9,161.2,191.1,POINT,50.403889,-110.052778,,,,,,,,,Canada
CFCN-TV-8,TV_CA,8,4933,0,0,TX,24600.000,5130,0.0,894.6,180.5,141.3,POINT,50.162500,-110.956389,,,,,,,,,Canada
CHAT-TV-2,TV_CA,6,5630,0,0,TX,52.000,0,0.0,784.9,43.9,0.0,POINT,49.922778,-109.461667,,,,,,,,,Canada
CKMC-TV-1,TV_CA,10,4655,0,0,TX,229000.000,2182,0.0,911.3,182.9,168.8,POINT,50.205556,-109.596111,,,,,,,,,Canada
CISH-TV,TV_CA,10,2324,0,0,TX,50.000,0,0.0,951.0,18.2,0.0,POINT,49.632222,-108.404722,,,,,,,,,Canada
CKCK-TV-2,TV_CA,6,5627,0,0,TX,52700.000,2179,0.0,1062.6,206.4,263.4,POINT,49.350833,-105.635556,,,,,,,,,Canada
CKMJ-TV,TV_CA,7,5628,0,0,TX,98000.000,2148,0.0,831.2,246.9,234.1,POINT,50.645278,-105.769167,,,,,,,,,Canada
CFRE-DT,TV_CA,11,3523,0,0,DT,17400.000,7867,0.0,858.4,300.7,300.0,POINT,50.595556,-105.070000,,,,,,,,,Canada
CIWH-TV,TV_CA,12,390,0,0,TX,140000.000,2158,0.0,757.4,161.9,170.7,POINT,51.708333,-104.299444,,,,,,,,,Canada
CKCK-TV-7,TV_CA,7,4706,0,0,TX,241.000,0,0.0,597.4,36.6,26.2,POINT,50.783333,-103.784722,,,,,,,,,Canada
CFRE-TV-2,TV_CA,6,4847,0,0,TX,61.000,0,0.0,556.3,23.8,0.0,POINT,50.753056,-103.682222,,,,,,,,,Canada
CKCK-DT,TV_CA,8,1986,0,0,DT,23000.000,8020,0.0,779.9,213.4,187.2,POINT,50.449722,-104.501389,,,,,,,,,Canada
CBKFT-DT,TV_CA,13,983,0,0,DT,27100.000,8467,0.0,784.3,224.0,183.7,POINT,50.482778,-104.506389,,,,,,,,,Canada
CBKT-DT,TV_CA,9,983,0,0,DT,60000.000,8493,0.0,807.8,224.0,207.2,POINT,50.482778,-104.506389,,,,,,,,,Canada
CKCK-TV-1,TV_CA,12,5626,0,0,TX,84800.000,2156,0.0,752.2,177.1,162.2,POINT,49.437778,-103.798611,,,,,,,,,Canada
CKNX-TV,TV_CA,8,3854,0,0,TX,260000.000,1786,0.0,540.4,198.1,241.7,POINT,44.090556,-81.206944,,,,,,,,,Canada
CIII-TV-4,TV_CA,4,3720,0,0,TX,37000.000,1784,0.0,406.8,145.3,130.8,POINT,44.445833,-80.999722,,,,,,,,,Canada
CIII-DT-4,TV_CA,26,3720,0,0,DT,192000.000,9344,0.0,407.0,145.3,132.0,POINT,44.445833,-80.999722,,,,,,,,,Canada
CKVR-DT,TV_CA,10,4790,0,0,DT,11000.000,8482,0.0,586.1,287.5,332.3,POINT,44.351389,-79.698333,,,,,,,,,Canada
CFMT-DT,TV_CA,47,1816,0,0,DT,22200.000,8123,0.0,608.1,624.5,501.4,POINT,43.642500,-79.387222,,,,,,,,,Canada
CITY-DT,TV_CA,44,1014,0,0,DT,21000.000,8132,0.0,608.1,624.5,501.4,POINT,43.642500,-79.387222,,,,,,,,,Canada
CJMT-DT(2),TV_CA,40,1816,0,0,DT,19500.000,8988,0.0,608.1,542.5,501.4,POINT,43.642500,-79.387222,,,,,,,,,Canada
CICA-DT,TV_CA,19,828,0,0,DT,106500.000,8117,0.0,597.8,550.0,491.0,POINT,43.642500,-79.387222,,,,,,,,,Canada
CIII-DT-41,TV_CA,41,3718,0,0,DT,100000.000,7802,0.0,608.0,553.0,503.0,POINT,43.642500,-79.387222,,,,,,,,,Canada
CBLT-DT(1),TV_CA,20,295,0,0,DT,106900.000,8160,0.0,597.8,550.0,491.0,POINT,43.642500,-79.387222,,,,,,,,,Canada
CBLFT-DT(1),TV_CA,25,295,0,0,DT,106200.000,8149,0.0,597.8,550.0,491.0,POINT,43.642500,-79.387222,,,,,,,,,Canada
CFTO-DT,TV_CA,9,479,0,0,DT,10800.000,7817,0.0,573.6,542.9,467.0,POINT,43.642500,-79.387222,,,,,,,,,Canada
CKCO-DT,TV_CA,13,3896,0,0,DT,12000.000,8009,0.0,638.0,215.7,291.9,POINT,43.404167,-80.634444,,,,,,,,,Canada
CIII-DT(1),TV_CA,17,1011,0,0,DT,165000.000,9492,0.0,563.8,312.1,272.0,POINT,43.260833,-80.443889,,,,,,,,,Canada
CITY-DT-2,TV_CA,31,3487,0,0,DT,20000.000,8091,0.0,588.2,245.0,293.0,POINT,43.046111,-80.767778,,,,,,,,,Canada
CICO-DT-28,TV_CA,28,5614,0,0,DT,20200.000,7981,0.0,579.7,316.6,289.5,POINT,43.261389,-80.444722,,,,,,,,,Canada
CIII-DT,TV_CA,6,1011,0,0,DT,4000.000,8034,0.0,603.2,312.1,311.3,POINT,43.260833,-80.443889,,,,,,,,,Canada
CHCJ-DT(1),TV_CA,35,9468,0,0,DT,26000.000,9362,0.0,279.0,86.1,108.0,POINT,43.231667,-79.859167,,,,,,,,,Canada
CITS-DT,TV_CA,36,6111,0,0,DT,473000.000,9566,0.0,485.5,333.0,335.0,POINT,43.207500,-79.774167,,,,,,,,,Canada
CHCJ-DT,TV_CA,35,9468,0,0,DT,25000.000,8333,0.0,395.5,333.1,248.1,POINT,43.207500,-79.774167,,,,,,,,,Canada
CHCH-DT,TV_CA,15,328,0,0,DT,132000.000,9029,0.0,485.5,333.0,335.0,POINT,43.207500,-79.774167,,,,,,,,,Canada
CFPL-DT,TV_CA,10,3830,0,0,DT,45000.000,8382,0.0,561.8,294.1,299.7,POINT,42.949722,-81.264444,,,,,,,,,Canada
CITS-DT-2,TV_CA,14,7047,0,0,DT,4000.000,8095,0.0,524.0,300.0,266.0,POINT,42.955556,-81.355278,,,,,,,,,Canada
CJMT-DT-1,TV_CA,20,7168,0,0,DT,14000.000,8055,0.0,454.2,299.9,197.6,POINT,42.955556,-81.355278,,,,,,,,,Canada
CFMT-DT-1,TV_CA,48,4570,0,0,DT,25000.000,8084,0.0,454.2,299.9,197.6,POINT,42.955556,-81.355278,,,,,,,,,Canada
CICO-DT-18,TV_CA,18,5613,0,0,DT,2400.000,7958,0.0,573.2,299.9,316.0,POINT,42.954444,-81.354722,,,,,,,,,Canada
CIII-TV-29,TV_CA,29,3716,0,0,TX,370000.000,1956,0.0,403.2,213.7,208.8,POINT,42.722500,-82.166389,,,,,,,,,Canada
CKCO-TV-3,TV_CA,42,3897,0,0,TX,846000.000,2005,0.0,497.6,304.8,303.0,POINT,42.714722,-82.136389,,,,,,,,,Canada
CIII-DT-29,TV_CA,29,3716,0,0,DT,184000.000,9387,0.0,403.0,214.0,209.0,POINT,42.722500,-82.166389,,,,,,,,,Canada
CHCH-DT-2,TV_CA,51,6224,0,0,DT,190000.000,8471,0.0,515.2,306.5,296.5,POINT,42.840833,-81.858056,,,,,,,,,Canada
CICO-DT-59,TV_CA,33,5616,0,0,DT,2500.000,8425,0.0,404.2,225.0,218.5,POINT,42.449444,-82.083611,,,,,,,,,Canada
CHWI-DT,TV_CA,16,5376,0,0,DT,3400.000,8198,0.0,349.1,173.7,168.2,POINT,42.141667,-82.446667,,,,,,,,,Canada
CBET-DT,TV_CA,9,1063,0,0,DT,26000.000,8501,0.0,370.5,222.5,186.1,POINT,42.153333,-82.953056,,,,,,,,,Canada
CIII-DT-22,TV_CA,22,3725,0,0,DT,49000.000,7810,0.0,290.8,123.7,110.0,POINT,42.061389,-82.484722,,,,,,,,,Canada
CFTV-DT,TV_CA,34,7106,0,0,DT,621.000,8806,0.0,243.0,49.0,56.0,POINT,42.040833,-82.599444,,,,,,,,,Canada
CFTV-TV,TV_CA,34,7106,0,0,TX,3700.000,7596,0.0,242.9,48.0,61.0,POINT,42.040833,-82.599444,,,,,,,,,Canada
CFTV-DT(1),TV_CA,34,7106,0,0,DT,1000.000,9591,0.0,229.0,24.5,27.0,POINT,42.073333,-82.631667,,,,,,,,,Canada
CICO-DT-32,TV_CA,32,5615,0,0,DT,19000.000,7985,0.0,400.2,222.5,214.3,POINT,42.153333,-82.953056,,,,,,,,,Canada
CHWI-DT-60,TV_CA,26,5939,0,0,DT,200.000,8092,0.0,277.0,96.0,93.8,POINT,42.316111,-83.040000,,,,,,,,,Canada
