uid,entity_type,channel,facility_id,site_number,application_id,tx_type,erp_watts,antenna_id,antenna_rotation_degrees,rcamsl_meters,rcagl_meters,haat_meters,location_type,latitude,longitude,azimuth,circle_radius_meters,keyhole_radius_meters,geometry,parent_callsign,parent_facility_id,parent_latitude,parent_longitude,data_source
K29HM-D,TV_TRANSLATOR,8,142,0,1396793,LD,200.000,23503,0.0,3450.0,27.0,0.0,KEYHOLE,39.050269,-105.514445,120.7,8000,4903,,KTSC,69170,38.745269,-104.861362,CDBS
K39CD,TV_TRANSLATOR,24,52581,0,132091,TX,2340.000,20735,129.0,3455.0,23.0,0.0,KEYHOLE,39.050269,-105.514445,120.6,8000,14660,,KRDO-TV,52579,38.745880,-104.860862,CDBS
KZFC-LP,TV_TRANSLATOR,27,67530,0,1047609,TX,18900.000,17722,195.0,1703.0,104.0,0.0,KEYHOLE,40.641925,-104.818025,-162.3,8000,79268,,KZCO-LP,67550,39.673321,-105.218045,CDBS
K49MF-D,TV_TRANSLATOR,43,6058,0,1497856,LD,250.000,107796,0.0,1491.0,116.0,0.0,KEYHOLE,40.591100,-103.040207,-108.4,8000,65440,,KPXC-TV,68695,40.099706,-104.901087,CDBS
K28FW-D,TV_TRANSLATOR,43,6062,0,1446989,LD,211.000,103320,0.0,1461.7,63.7,0.0,KEYHOLE,40.891930,-103.229650,-121.3,8000,64254,,KPXC-TV,68695,40.099706,-104.901087,CDBS
K11UW-D,TV_TRANSLATOR,43,126086,0,1468690,LD,26.000,105494,285.0,1451.8,83.8,0.0,KEYHOLE,40.281093,-103.099660,-96.9,8000,54789,,KPXC-TV,68695,40.099706,-104.901087,CDBS
K33FI-D,TV_TRANSLATOR,32,6131,0,1438960,LD,199.000,23503,0.0,1462.5,94.5,0.0,KEYHOLE,40.281093,-103.099660,-107.9,8000,75991,,KDVR,126,39.728321,-105.237684,CDBS
K35FI-D,TV_TRANSLATOR,13,6138,0,1417515,LD,190.000,23503,0.0,1462.5,94.5,0.0,KEYHOLE,40.281093,-103.099660,-107.2,8000,77784,,KBDI-TV,22685,39.681933,-105.497497,CDBS
K41EV-D,TV_TRANSLATOR,7,6133,0,1417511,LD,190.000,23503,0.0,1462.5,94.5,0.0,KEYHOLE,40.281093,-103.099660,-107.9,8000,64752,,KMGH-TV,40875,39.730821,-105.232211,CDBS
K43FS-D,TV_TRANSLATOR,9,6137,0,1438968,LD,196.000,23503,0.0,1462.5,94.5,0.0,KEYHOLE,40.281093,-103.099660,-107.9,8000,66128,,KUSA,23074,39.730710,-105.232100,CDBS
K08ND-D,TV_TRANSLATOR,35,126077,0,1468702,LD,26.000,105493,285.0,1451.8,83.8,0.0,KEYHOLE,40.281093,-103.099105,-107.9,8000,70820,,KCNC-TV,47903,39.730821,-105.232211,CDBS
K39KL-D,TV_TRANSLATOR,35,181263,0,1349579,LD,190.000,23503,0.0,1462.5,94.5,0.0,KEYHOLE,40.281093,-103.099105,-107.9,8000,70820,,KCNC-TV,47903,39.730821,-105.232211,CDBS
K30HA-D,TV_TRANSLATOR,43,126049,0,1431754,LD,195.000,103275,0.0,1402.5,119.5,0.0,KEYHOLE,40.143041,-102.814656,-90.9,8000,77253,,KPXC-TV,68695,40.099706,-104.901087,CDBS
K14NM-D,TV_TRANSLATOR,9,6135,0,1482893,LD,435.000,23503,0.0,1640.0,124.0,0.0,KEYHOLE,39.854707,-103.344386,-94.3,8000,32049,,KUSA,23074,39.730710,-105.232100,CDBS
K17KX-D,TV_TRANSLATOR,35,126100,0,1482892,LD,473.000,23503,0.0,1640.0,124.0,0.0,KEYHOLE,39.854707,-103.344386,-94.3,8000,38129,,KCNC-TV,47903,39.730821,-105.232211,CDBS
K44LJ-D,TV_TRANSLATOR,13,6132,0,1497861,LD,445.000,23503,0.0,1640.0,124.0,0.0,KEYHOLE,39.854707,-103.344386,-95.2,8000,49986,,KBDI-TV,22685,39.681933,-105.497497,CDBS
K45FD-D,TV_TRANSLATOR,32,6134,0,1417088,LD,211.000,23503,0.0,1640.0,124.0,0.0,KEYHOLE,39.854707,-103.344386,-94.3,8000,46516,,KDVR,126,39.728321,-105.237684,CDBS
K47FT-D,TV_TRANSLATOR,35,6136,0,1293586,LD,435.000,23503,0.0,1640.0,124.0,0.0,KEYHOLE,39.854707,-103.344386,-94.3,8000,38129,,KCNC-TV,47903,39.730821,-105.232211,CDBS
K50LP-D,TV_TRANSLATOR,7,126098,0,1483286,LD,421.000,23503,0.0,1640.0,124.0,0.0,KEYHOLE,39.854707,-103.344386,-94.3,8000,30827,,KMGH-TV,40875,39.730821,-105.232211,CDBS
KNPL-LD,TV_TRANSLATOR,11,7891,0,1626507,LD,10000.000,23503,0.0,935.8,54.9,0.0,KEYHOLE,41.084999,-100.758200,107.9,8000,73966,,KGIN,7894,40.587237,-98.803132,CDBS
W24CS,TV_TRANSLATOR,36,73087,0,653039,TX,365.000,21634,330.0,352.0,17.0,0.0,KEYHOLE,40.353982,-75.898261,-90.3,8000,67,,WITF-TV,73083,40.345643,-76.868306,CDBS
W33CR-D,TV_TRANSLATOR,36,73081,0,1361280,LD,5000.000,91744,0.0,720.0,25.0,0.0,KEYHOLE,40.050089,-77.748048,66.1,8000,7113,,WITF-TV,73083,40.345643,-76.868306,CDBS
W08EE-D,TV_TRANSLATOR,33,167357,0,1272102,LD,300.000,76208,65.0,492.2,47.2,0.0,KEYHOLE,39.460098,-78.062223,-79.3,8000,68134,,WNPB-TV,71676,39.695829,-79.762219,CDBS
W41AO,TV_TRANSLATOR,33,71688,0,177693,TX,2730.000,18062,25.0,818.0,50.0,0.0,KEYHOLE,39.450930,-78.347785,-76.9,8000,43982,,WNPB-TV,71676,39.695829,-79.762219,CDBS
W42CO-D,TV_TRANSLATOR,26,67785,0,1329705,LD,8000.000,75431,0.0,255.0,35.0,0.0,KEYHOLE,43.135340,-77.585000,-120.9,8000,66545,,WNYB,30303,42.393391,-79.228654,CDBS
WTMU-LP,TV_TRANSLATOR,34,64996,0,208177,TX,12500.000,16992,270.0,244.0,241.0,0.0,KEYHOLE,42.347320,-71.082551,-30.2,8000,2534,,WNEU,51864,42.983973,-71.588404,CDBS
K17HA-D,TV_TRANSLATOR,8,130923,0,1507649,LD,5000.000,107128,0.0,433.0,15.0,0.0,KEYHOLE,46.286214,-123.897093,133.2,8000,4351,,KGW,34874,45.522340,-122.747042,CDBS
K21DE-D,TV_TRANSLATOR,12,35468,0,1550797,LD,1860.000,16352,0.0,426.6,12.0,0.0,KEYHOLE,46.286214,-123.897649,133.2,8000,9531,,KPTV,50633,45.521784,-122.749265,CDBS
K26DB,TV_TRANSLATOR,43,21650,0,165859,TX,23800.000,18185,330.0,419.0,15.0,0.0,KEYHOLE,46.285937,-123.898482,133.0,8000,18938,,KATU,21649,45.515951,-122.734264,CDBS
K34DC-D,TV_TRANSLATOR,40,35374,0,1368330,LD,536.000,98978,330.0,419.0,15.0,0.0,KEYHOLE,46.285937,-123.898482,133.0,8000,76941,,KOIN,35380,45.516090,-122.733986,CDBS
K29IB-D,TV_TRANSLATOR,40,35382,0,1368337,LD,450.000,98970,0.0,875.0,11.0,0.0,KEYHOLE,46.460938,-123.550706,148.6,8000,73234,,KOIN,35380,45.516090,-122.733986,CDBS
K35HU-D,TV_TRANSLATOR,8,34870,0,1456385,LD,1700.000,99170,0.0,881.0,15.0,0.0,KEYHOLE,46.460938,-123.550706,148.9,8000,9519,,KGW,34874,45.522340,-122.747042,CDBS
K38GS-D,TV_TRANSLATOR,43,21653,0,1503263,LD,1000.000,109008,0.0,875.0,11.0,0.0,KEYHOLE,46.460938,-123.550706,148.6,8000,19171,,KATU,21649,45.515951,-122.734264,CDBS
K25CH-D,TV_TRANSLATOR,25,69575,0,1440086,LD,6100.000,104108,0.0,480.0,39.0,0.0,KEYHOLE,46.554271,-123.058462,25.5,8000,36780,,KZJO,69571,47.615654,-122.308459,CDBS
K41IP-D,TV_TRANSLATOR,40,130927,0,1376531,LD,500.000,20717,240.0,399.0,15.0,0.0,KEYHOLE,46.162613,-122.852610,172.6,8000,19860,,KOIN,35380,45.516090,-122.733986,CDBS
K41GG-D,TV_TRANSLATOR,40,49333,0,1394603,LD,975.000,20724,160.0,493.0,5.0,0.0,KEYHOLE,45.743718,-123.940969,104.6,8000,47318,,KOIN,35380,45.516090,-122.733986,CDBS
K38KV-D,TV_TRANSLATOR,40,12432,0,1372416,LD,564.000,20727,120.0,799.0,18.0,0.0,KEYHOLE,45.741785,-121.579796,-105.2,8000,41466,,KOIN,35380,45.516090,-122.733986,CDBS
WDMR-LD,TV_TRANSLATOR,19,10154,0,1519715,LD,15000.000,19136,100.0,231.9,47.9,0.0,KEYHOLE,42.085372,-72.702870,-166.2,8000,962,,WRDM-CD,10153,41.796766,-72.797320,CDBS
W26DC-D,TV_TRANSLATOR,6,49882,0,1246783,TX,12000.000,69023,0.0,117.6,45.7,0.0,KEYHOLE,40.788710,-73.452067,-96.2,8000,1150,,WNYZ-LP,56043,40.747324,-73.943471,CDBS
K36KE-D,TV_TRANSLATOR,13,183055,0,1573189,LD,15000.000,113745,0.0,334.2,65.4,0.0,KEYHOLE,34.202871,-97.153626,-11.8,8000,34286,,KETA-TV,50205,35.549502,-97.497539,CDBS
KIDT-CD,TV_TRANSLATOR,15,58568,0,1425368,LD,10000.000,104543,0.0,660.0,55.0,0.0,KEYHOLE,32.750111,-100.203992,132.2,8000,4727,,KXVA,62293,32.275408,-99.590080,CDBS
KTXE-LP,TV_TRANSLATOR,20,309,0,1640603,LD,2400.000,94318,0.0,696.0,119.0,0.0,KEYHOLE,31.484883,-100.457594,17.7,8000,13695,,KTXS-TV,308,32.413457,-100.107320,CDBS
KTXE-LP,TV_TRANSLATOR,20,309,0,653408,TX,6380.000,0,0.0,695.8,118.9,0.0,KEYHOLE,31.485161,-100.457872,17.8,8000,13678,,KTXS-TV,308,32.413457,-100.107320,CDBS
K05KK-D,TV_TRANSLATOR,5,53012,0,1503169,LD,37.000,106049,0.0,688.0,11.0,0.0,KEYHOLE,48.127797,-105.073032,166.1,8000,45293,,KXGN-TV,24287,47.044178,-104.681764,CDBS
K50GU-D,TV_TRANSLATOR,5,130107,0,1503176,LD,245.000,106050,0.0,825.3,26.3,0.0,KEYHOLE,48.291131,-105.253040,162.6,8000,66435,,KXGN-TV,24287,47.044178,-104.681764,CDBS
K34GY-D,TV_TRANSLATOR,5,125538,0,1503179,LD,354.000,106715,0.0,749.3,9.9,0.0,KEYHOLE,48.200021,-104.532178,-174.9,8000,50002,,KXGN-TV,24287,47.044178,-104.681764,CDBS
K13IG-D,TV_TRANSLATOR,5,24289,0,1490924,LD,14.000,105507,0.0,662.1,6.1,0.0,KEYHOLE,47.784184,-104.126880,-152.8,8000,17036,,KXGN-TV,24287,47.044178,-104.681764,CDBS
K03HD-D,TV_TRANSLATOR,7,52833,0,1481822,LD,13.000,106083,0.0,945.0,6.0,0.0,KEYHOLE,46.334726,-104.513005,59.1,8000,46626,,KQCD-TV,41430,46.948068,-102.990735,CDBS
K09IV-D,TV_TRANSLATOR,9,52829,0,1481823,LD,27.000,106082,0.0,945.0,6.0,0.0,KEYHOLE,46.334726,-104.513005,69.9,8000,34260,,KDSE,53329,46.726398,-102.916286,CDBS
K13OW-D,TV_TRANSLATOR,7,3628,0,1473220,LD,27.000,106098,350.0,1010.1,6.1,0.0,KEYHOLE,46.275004,-104.225495,51.2,8000,32134,,KQCD-TV,41430,46.948068,-102.990735,CDBS
K04IH-D,TV_TRANSLATOR,9,3624,0,1473217,LD,15.000,105905,345.0,939.1,6.1,0.0,KEYHOLE,46.312505,-104.207438,64.6,8000,13629,,KDSE,53329,46.726398,-102.916286,CDBS
K27LT-D,TV_TRANSLATOR,5,189833,0,1489220,LD,238.000,106291,350.0,939.1,6.1,0.0,KEYHOLE,46.312505,-104.207438,-23.9,8000,20770,,KXGN-TV,24287,47.044178,-104.681764,CDBS
K09BE-D,TV_TRANSLATOR,5,19074,0,1498697,LD,11.000,106675,0.0,1136.5,5.5,0.0,KEYHOLE,45.901248,-104.550424,162.0,8000,50705,,KIVV-TV,34348,44.324984,-103.837702,CDBS
K13LN-D,TV_TRANSLATOR,5,19071,0,1498698,LD,11.000,106676,0.0,1136.5,5.5,0.0,KEYHOLE,45.901248,-104.550424,-4.5,8000,55368,,KXGN-TV,24287,47.044178,-104.681764,CDBS
K03CS-D,TV_TRANSLATOR,10,53165,0,1296066,LD,12.000,89504,0.0,1072.0,26.0,0.0,KEYHOLE,45.411102,-105.358323,134.5,8000,43642,,KHSD-TV,17686,44.326651,-103.837146,CDBS
K18JE-D,TV_TRANSLATOR,5,183552,0,1557435,LD,1170.000,23503,0.0,1078.0,26.0,0.0,KEYHOLE,45.410547,-105.358323,134.6,8000,42797,,KIVV-TV,34348,44.324984,-103.837702,CDBS
K19CG-D,TV_TRANSLATOR,13,59462,0,1410172,LD,214.000,100501,0.0,977.8,14.0,0.0,KEYHOLE,44.656651,-103.847425,70.0,8000,19289,,KPSD-TV,61071,45.053873,-102.263493,CDBS
K04GW-D,TV_TRANSLATOR,13,59455,0,1411495,LD,28.000,100593,0.0,1369.3,4.3,0.0,KEYHOLE,44.492484,-103.835202,62.8,8000,25361,,KPSD-TV,61071,45.053873,-102.263493,CDBS
K16AE-D,TV_TRANSLATOR,17,63175,0,1326570,LD,1200.000,23503,0.0,1551.0,21.0,0.0,KEYHOLE,44.209146,-105.468607,-155.8,8000,75916,,KTWO-TV,18286,42.740520,-106.360027,CDBS
K30MX-D,TV_TRANSLATOR,17,190277,0,1503542,LD,1200.000,23503,0.0,1539.0,9.0,0.0,KEYHOLE,44.209146,-105.468607,-155.8,8000,75916,,KTWO-TV,18286,42.740520,-106.360027,CDBS
K08AA,TV_TRANSLATOR,17,74253,0,38226,TX,2.000,18592,10.0,1534.0,0.0,0.0,KEYHOLE,44.209702,-105.467218,-155.8,8000,76019,,KTWO-TV,18286,42.740520,-106.360027,CDBS
K45KO-D,TV_TRANSLATOR,10,168263,0,1389292,LD,9400.000,16357,180.0,1463.7,30.7,0.0,KEYHOLE,45.839990,-106.911428,-93.3,8000,30684,,KTVQ,35694,45.766897,-108.457912,CDBS
K24KM-D,TV_TRANSLATOR,18,5247,0,1502721,LD,2840.000,108062,0.0,1468.7,10.7,0.0,KEYHOLE,45.838879,-106.905317,-91.3,8000,31683,,KSVI,5243,45.807176,-108.340964,CDBS
K07WJ-D,TV_TRANSLATOR,18,12393,0,1505363,LD,21.000,106967,180.0,993.6,4.6,0.0,KEYHOLE,45.894995,-106.628082,-93.6,8000,52827,,KSVI,5243,45.807176,-108.340964,CDBS
K09OY-D,TV_TRANSLATOR,11,12387,0,1505364,LD,21.000,106966,180.0,993.6,4.6,0.0,KEYHOLE,45.894995,-106.628082,-95.4,8000,55017,,KULR-TV,35724,45.759675,-108.454578,CDBS
K12RA-D,TV_TRANSLATOR,10,12389,0,1505365,LD,21.000,107188,180.0,993.6,4.6,0.0,KEYHOLE,45.894995,-106.628082,-95.1,8000,52730,,KTVQ,35694,45.766897,-108.457912,CDBS
K08OW-D,TV_TRANSLATOR,10,67607,0,1334906,LD,21.000,20800,45.0,1002.0,10.0,0.0,KEYHOLE,46.240543,-107.326733,-120.6,8000,10135,,KTVQ,35694,45.766897,-108.457912,CDBS
K13PO-D,TV_TRANSLATOR,11,67608,0,1334907,LD,21.000,20791,45.0,1002.0,10.0,0.0,KEYHOLE,46.240543,-107.326733,-121.1,8000,14069,,KULR-TV,35724,45.759675,-108.454578,CDBS
K06JU,TV_TRANSLATOR,11,22067,0,16618,TX,180.000,19713,0.0,884.0,0.0,0.0,KEYHOLE,46.330545,-106.993663,-118.8,8000,40816,,KULR-TV,35724,45.759675,-108.454578,CDBS
K10AJ,TV_TRANSLATOR,10,27770,0,301448,TX,8.000,18618,0.0,945.0,0.0,0.0,KEYHOLE,46.330545,-106.993663,-118.4,8000,37504,,KTVQ,35694,45.766897,-108.457912,CDBS
K44DM,TV_TRANSLATOR,18,22070,0,172559,TX,1380.000,0,0.0,884.0,8.0,0.0,KEYHOLE,46.330545,-106.993663,-118.7,8000,31396,,KSVI,5243,45.807176,-108.340964,CDBS
K46LA-D,TV_TRANSLATOR,11,187565,0,1503926,LD,250.000,20741,130.0,911.0,10.0,0.0,KEYHOLE,46.320823,-106.996718,-118.4,8000,40008,,KULR-TV,35724,45.759675,-108.454578,CDBS
K48MI-D,TV_TRANSLATOR,11,187566,0,1503924,LD,250.000,23503,0.0,911.0,10.0,0.0,KEYHOLE,46.320823,-106.996718,-118.4,8000,40008,,KULR-TV,35724,45.759675,-108.454578,CDBS
K50MA-D,TV_TRANSLATOR,18,187568,0,1503930,LD,25.000,23503,0.0,911.0,10.0,0.0,KEYHOLE,46.320823,-106.996718,-118.3,8000,30839,,KSVI,5243,45.807176,-108.340964,CDBS
K33MC-D,TV_TRANSLATOR,11,190011,0,1503923,LD,352.000,23503,0.0,869.8,10.0,0.0,KEYHOLE,46.261106,-106.673090,-111.4,8000,59263,,KULR-TV,35724,45.759675,-108.454578,CDBS
K47NU-D,TV_TRANSLATOR,22,189998,0,1503929,LD,352.000,23503,0.0,869.8,10.0,0.0,KEYHOLE,46.261106,-106.673090,-116.5,8000,29878,,KHMT,47670,45.739956,-108.139013,CDBS
K49MH-D,TV_TRANSLATOR,10,189997,0,1503922,LD,352.000,23503,0.0,869.8,10.0,0.0,KEYHOLE,46.261106,-106.673090,-111.0,8000,56601,,KTVQ,35694,45.766897,-108.457912,CDBS
K51LI-D,TV_TRANSLATOR,11,187564,0,1505361,LD,20.000,20718,0.0,870.8,11.0,0.0,KEYHOLE,46.261106,-106.673090,-111.4,8000,59263,,KULR-TV,35724,45.759675,-108.454578,CDBS
K07LO,TV_TRANSLATOR,22,22063,0,305016,TX,1.000,18591,0.0,844.0,0.0,0.0,KEYHOLE,46.259995,-106.671423,-116.4,8000,29933,,KHMT,47670,45.739956,-108.139013,CDBS
K09BW,TV_TRANSLATOR,10,22062,0,301167,TX,1.000,18608,0.0,840.0,0.0,0.0,KEYHOLE,46.259995,-106.671423,-111.0,8000,56675,,KTVQ,35694,45.766897,-108.457912,CDBS
K11CB,TV_TRANSLATOR,11,22059,0,301687,TX,1.000,18591,0.0,840.0,0.0,0.0,KEYHOLE,46.259995,-106.671423,-111.3,8000,59335,,KULR-TV,35724,45.759675,-108.454578,CDBS
K04FF,TV_TRANSLATOR,11,22061,0,304440,TX,48.000,24466,85.0,949.0,0.0,0.0,KEYHOLE,46.327217,-106.697537,-114.3,8000,60447,,KULR-TV,35724,45.759675,-108.454578,CDBS
K12LR,TV_TRANSLATOR,10,22065,0,16643,TX,180.000,18530,0.0,940.0,0.0,0.0,KEYHOLE,46.327217,-106.697537,-113.9,8000,58038,,KTVQ,35694,45.766897,-108.457912,CDBS
K41LS-D,TV_TRANSLATOR,11,187561,0,1503919,LD,150.000,20718,135.0,897.7,10.7,0.0,KEYHOLE,46.327217,-106.697537,-114.3,8000,60447,,KULR-TV,35724,45.759675,-108.454578,CDBS
K43MU-D,TV_TRANSLATOR,10,187567,0,1503928,LD,150.000,20718,135.0,897.7,10.7,0.0,KEYHOLE,46.327217,-106.697537,-113.9,8000,58038,,KTVQ,35694,45.766897,-108.457912,CDBS
K07QK,TV_TRANSLATOR,10,22071,0,28109,TX,180.000,18520,0.0,852.0,0.0,0.0,KEYHOLE,46.313887,-106.507527,-111.2,8000,70626,,KTVQ,35694,45.766897,-108.457912,CDBS
K09OK,TV_TRANSLATOR,11,22069,0,17266,TX,180.000,18522,0.0,849.0,0.0,0.0,KEYHOLE,46.313887,-106.507527,-111.5,8000,73296,,KULR-TV,35724,45.759675,-108.454578,CDBS
K08PP-D,TV_TRANSLATOR,10,190610,0,1512459,LD,29.000,109656,100.0,856.0,57.0,0.0,KEYHOLE,46.307775,-106.508916,-111.0,8000,70274,,KTVQ,35694,45.766897,-108.457912,CDBS
K10QZ-D,TV_TRANSLATOR,11,190611,0,1512460,LD,29.000,109657,100.0,856.0,57.0,0.0,KEYHOLE,46.307775,-106.508916,-111.3,8000,72937,,KULR-TV,35724,45.759675,-108.454578,CDBS
K10BK-D,TV_TRANSLATOR,8,5286,0,1502495,LD,9.000,106941,290.0,953.0,6.0,0.0,KEYHOLE,48.161509,-110.031039,-126.1,8000,24623,,KFBB-TV,34412,47.535514,-111.284696,CDBS
K13OQ-D,TV_TRANSLATOR,21,5287,0,1502496,LD,9.000,106942,290.0,953.0,6.0,0.0,KEYHOLE,48.161509,-110.031039,-126.1,8000,54528,,KUGF,169028,47.535847,-111.284724,CDBS
K19JQ-D,TV_TRANSLATOR,7,189991,0,1502497,LD,239.000,106940,290.0,953.0,6.0,0.0,KEYHOLE,48.161509,-110.031039,-126.1,8000,31762,,KRTV,35567,47.535430,-111.284863,CDBS
K43DC-D,TV_TRANSLATOR,8,34415,0,1403011,LD,1180.000,20364,0.0,1771.0,15.0,0.0,KEYHOLE,47.177754,-109.535742,-72.6,8000,46462,,KFBB-TV,34412,47.535514,-111.284696,CDBS
K45CS-D,TV_TRANSLATOR,7,35566,0,1329774,LD,274.000,23503,0.0,1785.9,21.0,0.0,KEYHOLE,47.177476,-109.535742,-72.6,8000,48348,,KRTV,35567,47.535430,-111.284863,CDBS
K49EH-D,TV_TRANSLATOR,8,43570,0,1540802,LD,3100.000,16991,180.0,1519.0,9.0,0.0,KEYHOLE,46.769660,-112.024443,143.4,8000,64425,,KUSM-TV,43567,45.673265,-110.867997,CDBS
KHBB-LD,TV_TRANSLATOR,8,34413,0,1281404,LD,5000.000,20732,180.0,1530.0,30.0,0.0,KEYHOLE,46.769938,-112.023610,33.1,8000,11498,,KFBB-TV,34412,47.535514,-111.284696,CDBS
KXLH-LD,TV_TRANSLATOR,7,168401,0,1490653,LD,3000.000,106418,0.0,1530.0,20.0,0.0,KEYHOLE,46.769938,-112.023610,33.1,8000,13832,,KRTV,35567,47.535430,-111.284863,CDBS
K15JA-D,TV_TRANSLATOR,18,40410,0,1503917,LD,200.000,23503,0.0,1974.0,13.0,0.0,KEYHOLE,46.351340,-110.143798,112.8,8000,55341,,KSVI,5243,45.807176,-108.340964,CDBS
K17KZ-D,TV_TRANSLATOR,22,40411,0,1503900,LD,200.000,23503,0.0,1974.0,13.0,0.0,KEYHOLE,46.351340,-110.143798,112.9,8000,74077,,KHMT,47670,45.739956,-108.139013,CDBS
K19JO-D,TV_TRANSLATOR,10,40415,0,1503905,LD,200.000,23503,0.0,1974.0,13.0,0.0,KEYHOLE,46.351340,-110.143798,115.9,8000,54564,,KTVQ,35694,45.766897,-108.457912,CDBS
K09LW-D,TV_TRANSLATOR,18,40420,0,1503911,LD,89.000,108240,0.0,1795.0,9.0,0.0,KEYHOLE,46.443280,-110.422971,113.0,8000,79041,,KSVI,5243,45.807176,-108.340964,CDBS
KWYB-LD,TV_TRANSLATOR,19,38576,0,1522091,LD,11900.000,110795,271.0,2073.0,58.0,0.0,KEYHOLE,45.673265,-110.867997,-72.6,8000,23891,,KWYB,14674,46.006593,-112.442517,CDBS
K20KQ-D,TV_TRANSLATOR,11,187940,0,1569394,LD,1400.000,107937,0.0,2021.0,26.0,0.0,KEYHOLE,45.597714,-110.546594,82.9,8000,69381,,KULR-TV,35724,45.759675,-108.454578,CDBS
K39JX-D,TV_TRANSLATOR,5,168710,0,1327650,LD,550.000,20402,275.0,2022.0,14.0,0.0,KEYHOLE,45.597714,-110.546594,-72.2,8000,21993,,KXLF-TV,35959,46.007427,-112.442517,CDBS
K41MZ-D,TV_TRANSLATOR,10,190144,0,1504029,LD,550.000,20402,275.0,2022.0,14.0,0.0,KEYHOLE,45.597714,-110.546594,82.7,8000,66019,,KTVQ,35694,45.766897,-108.457912,CDBS
K09YR-D,TV_TRANSLATOR,10,26140,0,1505167,LD,31.000,108235,0.0,1446.0,6.0,0.0,KEYHOLE,46.331069,-109.725736,122.1,8000,25100,,KTVQ,35694,45.766897,-108.457912,CDBS
K13BE-D,TV_TRANSLATOR,11,26142,0,1505171,LD,31.000,108236,0.0,1446.0,6.0,0.0,KEYHOLE,46.331069,-109.725736,122.4,8000,27295,,KULR-TV,35724,45.759675,-108.454578,CDBS
K07WP,TV_TRANSLATOR,22,57765,0,231308,TX,160.000,20786,155.0,1054.0,6.0,0.0,KEYHOLE,46.467186,-108.564579,157.7,8000,4615,,KHMT,47670,45.739956,-108.139013,CDBS
K33GX,TV_TRANSLATOR,47,128440,0,602423,TX,13700.000,16389,0.0,537.7,103.2,0.0,KEYHOLE,42.807222,-97.979792,55.7,8000,18174,,KDLT-TV,55379,43.504975,-96.556433,CDBS
K35GR,TV_TRANSLATOR,47,128436,0,665994,TX,11900.000,58917,0.0,644.5,103.2,0.0,KEYHOLE,44.487467,-97.239237,153.1,8000,193,,KDLT-TV,55379,43.504975,-96.556433,CDBS
K50DG-D,TV_TRANSLATOR,7,30578,0,1604957,LD,4500.000,108690,0.0,550.0,38.0,0.0,KEYHOLE,44.300802,-96.766998,169.9,8000,2978,,KTTW,28521,43.505253,-96.572267,CDBS
K43LX-D,TV_TRANSLATOR,28,29092,0,1411800,LD,15000.000,16648,175.0,574.6,140.3,0.0,KEYHOLE,43.376641,-96.196415,-174.7,8000,1027,,KSIN-TV,29096,42.514716,-96.304471,CDBS
K22HJ-D,TV_TRANSLATOR,7,28491,0,1609262,LD,1800.000,108662,0.0,635.5,117.0,0.0,KEYHOLE,43.617187,-95.689179,-99.6,8000,12090,,KTTW,28521,43.505253,-96.572267,CDBS
K26JI-D,TV_TRANSLATOR,28,29084,0,1411795,LD,14000.000,16640,185.0,634.8,139.3,0.0,KEYHOLE,43.402746,-95.671124,-152.1,8000,19439,,KSIN-TV,29096,42.514716,-96.304471,CDBS
K46FG-D,TV_TRANSLATOR,12,47970,0,1276379,LD,8300.000,18061,0.0,494.6,146.0,0.0,KEYHOLE,40.219723,-95.665544,-33.0,8000,14941,,KUON-TV,66589,41.138333,-96.455851,CDBS
K23AA-D,TV_TRANSLATOR,28,47983,0,1277578,LD,8800.000,18061,0.0,585.0,145.0,0.0,KEYHOLE,40.218613,-96.915862,-57.9,8000,31147,,KHNE-TV,47987,40.772234,-98.089499,CDBS
K32HI-D,TV_TRANSLATOR,10,7897,0,1327894,LD,4900.000,23503,0.0,715.7,129.0,0.0,KEYHOLE,42.045285,-98.028399,152.6,8000,43487,,KOLN,7890,40.803063,-97.181430,CDBS
K04HL,TV_TRANSLATOR,11,11510,0,21730,TX,32.000,0,0.0,664.0,0.0,0.0,KEYHOLE,41.600010,-98.933699,174.4,8000,11800,,KGIN,7894,40.587237,-98.803132,CDBS
K28GC-D,TV_TRANSLATOR,11,7889,0,1327903,LD,2200.000,23503,0.0,878.0,55.0,0.0,KEYHOLE,40.975562,-100.190127,109.8,8000,24792,,KGIN,7894,40.587237,-98.803132,CDBS
K30FV-D,TV_TRANSLATOR,11,7892,0,1327901,LD,2100.000,23503,0.0,882.7,89.0,0.0,KEYHOLE,40.367506,-100.299586,78.6,8000,29975,,KGIN,7894,40.587237,-98.803132,CDBS
K43NU-D,TV_TRANSLATOR,15,8068,0,1504377,LD,250.000,23503,0.0,888.0,65.0,0.0,KEYHOLE,36.373340,-100.266941,-128.7,8000,69593,,KCIT,33722,35.342551,-101.822961,CDBS
K45AU-D,TV_TRANSLATOR,7,7957,0,1504375,LD,250.000,23503,0.0,888.0,65.0,0.0,KEYHOLE,36.373340,-100.266941,-126.7,8000,66675,,KVII-TV,40446,35.375050,-101.882685,CDBS
K47BP-D,TV_TRANSLATOR,9,8011,0,1504371,LD,250.000,23503,0.0,888.0,65.0,0.0,KEYHOLE,36.373340,-100.266941,-128.7,8000,71197,,KACV-TV,1236,35.342551,-101.822961,CDBS
